Price,District,City,Town,,,,,,,,,,
387000,Faro,Lagos,Odiáxere,,,,,,,,,,
1000000,Faro,Vila do Bispo,Budens,,,,,,,,,,
6000,Faro,Loulé,Quarteira,,,,,,,,,,
180000,Faro,Faro,Santa Bárbara de Nexe,,,,,,,,,,
775000,Faro,Loulé,São Clemente,,,,,,,,,,
230000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
340000,Faro,Albufeira,Ferreiras,,,,,,,,,,
525000,Faro,Loulé,São Clemente,,,,,,,,,,
225000,Faro,Portimão,Portimão,,,,,,,,,,
98000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
2350000,Faro,Loulé,Quarteira,,,,,,,,,,
3500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
115000,Faro,Tavira,Tavira (Santa Maria e Santiago),,,,,,,,,,
355000,Faro,Lagoa (Algarve),Estômbar e Parchal,,,,,,,,,,
150000,Faro,Loulé,São Sebastião,,,,,,,,,,
387500,Faro,Portimão,Portimão,,,,,,,,,,
292500,Faro,Portimão,Portimão,,,,,,,,,,
382500,Faro,Portimão,Portimão,,,,,,,,,,
377500,Faro,Portimão,Portimão,,,,,,,,,,
395000,Faro,Loulé,Almancil,,,,,,,,,,
350000,Faro,Loulé,Almancil,,,,,,,,,,
420000,Faro,Loulé,Almancil,,,,,,,,,,
450000,Faro,Loulé,Almancil,,,,,,,,,,
395000,Faro,Loulé,Almancil,,,,,,,,,,
550000,Faro,Loulé,Almancil,,,,,,,,,,
199500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
157000,Faro,Portimão,Alvor,,,,,,,,,,
161500,Faro,Portimão,Alvor,,,,,,,,,,
680000,Faro,Loulé,Quarteira,,,,,,,,,,
24000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
4000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
13400,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
90000,Faro,Lagoa (Algarve),Estômbar e Parchal,,,,,,,,,,
75000,Faro,Lagoa (Algarve),Estômbar e Parchal,,,,,,,,,,
242500,Faro,Portimão,Portimão,,,,,,,,,,
357500,Faro,Portimão,Portimão,,,,,,,,,,
362500,Faro,Portimão,Portimão,,,,,,,,,,
367500,Faro,Portimão,Portimão,,,,,,,,,,
185000,Faro,Silves,Armação de Pêra,,,,,,,,,,
655000,Faro,Loulé,Quarteira,,,,,,,,,,
205000,Faro,Silves,Armação de Pêra,,,,,,,,,,
229000,Faro,Portimão,Portimão,,,,,,,,,,
,Faro,Loulé,São Clemente,,,,,,,,,,
173500,Faro,Castro Marim,Castro Marim,,,,,,,,,,
,Faro,Loulé,São Clemente,,,,,,,,,,
,Faro,Loulé,São Clemente,,,,,,,,,,
110000,Faro,Loulé,Alte,,,,,,,,,,
579000,Faro,Loulé,São Clemente,,,,,,,,,,
60000,Faro,Portimão,Portimão,,,,,,,,,,
150000,Faro,Monchique,Monchique,,,,,,,,,,
50000,Faro,Loulé,Alte,,,,,,,,,,
10000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
297000,Faro,Loulé,Quarteira,,,,,,,,,,
279000,Faro,Loulé,Quarteira,,,,,,,,,,
155000,Faro,Aljezur,Aljezur,,,,,,,,,,
32500,Faro,Castro Marim,Azinhal,,,,,,,,,,
,Faro,Loulé,São Clemente,,,,,,,,,,
495000,Faro,Portimão,Portimão,,,,,,,,,,
560000,Faro,Faro,Montenegro,,,,,,,,,,
425000,Faro,Faro,Montenegro,,,,,,,,,,
400000,Faro,Tavira,Santa Catarina Fonte Bispo,,,,,,,,,,
950000,Faro,Loulé,Quarteira,,,,,,,,,,
245000,Faro,Vila do Bispo,Budens,,,,,,,,,,
49000,Faro,Albufeira,Paderne,,,,,,,,,,
35000,Faro,Albufeira,Paderne,,,,,,,,,,
49000,Faro,Albufeira,Paderne,,,,,,,,,,
150000,Faro,Albufeira,Paderne,,,,,,,,,,
199000,Faro,Albufeira,Paderne,,,,,,,,,,
11500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2972000,Faro,Albufeira,Guia,,,,,,,,,,
26900,Faro,Tavira,Tavira (Santa Maria e Santiago),,,,,,,,,,
7000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
18000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
25000,Faro,Monchique,Monchique,,,,,,,,,,
260000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
155000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
396000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
30000,Faro,Loulé,Boliqueime,,,,,,,,,,
760000,Faro,Loulé,Quarteira,,,,,,,,,,
422500,Faro,Faro,Montenegro,,,,,,,,,,
1100000,Faro,Loulé,Almancil,,,,,,,,,,
2600,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
330000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
350000,Faro,Lagoa (Algarve),Porches,,,,,,,,,,
694000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
577000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
614000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
418000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
424000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
588000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
424000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
434000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
434000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
598000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
641000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
445000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
445000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
651000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
455000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
455000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
1028000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
1060000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
76000,Faro,Lagos,Bensafrim e Barão de São João,,,,,,,,,,
413000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
15000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
30000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
50000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
50000,Faro,Vila do Bispo,Budens,,,,,,,,,,
50000,Faro,Vila do Bispo,Budens,,,,,,,,,,
50000,Faro,Vila do Bispo,Budens,,,,,,,,,,
49650,Faro,Silves,Algoz e Tunes,,,,,,,,,,
107450,Faro,Silves,Algoz e Tunes,,,,,,,,,,
475000,Faro,Loulé,Quarteira,,,,,,,,,,
1125000,Faro,Loulé,Quarteira,,,,,,,,,,
245000,Faro,Portimão,Portimão,,,,,,,,,,
460000,Faro,Portimão,Alvor,,,,,,,,,,
480000,Faro,São Brás de Alportel,São Brás de Alportel,,,,,,,,,,
699000,Faro,Tavira,Luz de Tavira e Santo Estêvão,,,,,,,,,,
1390000,Faro,Faro,Montenegro,,,,,,,,,,
2690000,Faro,Faro,Montenegro,,,,,,,,,,
1720000,Faro,Faro,Montenegro,,,,,,,,,,
2090000,Faro,Faro,Montenegro,,,,,,,,,,
2190000,Faro,Faro,Montenegro,,,,,,,,,,
1670000,Faro,Faro,Montenegro,,,,,,,,,,
2190000,Faro,Faro,Montenegro,,,,,,,,,,
1440000,Faro,Faro,Montenegro,,,,,,,,,,
517500,Faro,Portimão,Portimão,,,,,,,,,,
140000,Faro,Castro Marim,Castro Marim,,,,,,,,,,
715000,Faro,Loulé,Quarteira,,,,,,,,,,
17500,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
235000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
325000,Faro,Silves,Armação de Pêra,,,,,,,,,,
348000,Faro,Albufeira,Guia,,,,,,,,,,
10400,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
150000,Faro,Tavira,Luz de Tavira e Santo Estêvão,,,,,,,,,,
65000,Faro,Monchique,Monchique,,,,,,,,,,
55000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
216000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
148000,Faro,Loulé,Almancil,,,,,,,,,,
98000,Faro,Tavira,Tavira (Santa Maria e Santiago),,,,,,,,,,
480000,Faro,Lagos,São Gonçalo de Lagos,,,,,,,,,,
790000,Faro,Silves,Alcantarilha e Pêra,,,,,,,,,,
648500,Faro,Portimão,Portimão,,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
495000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
385000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
362500,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
400000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
162500,Faro,Olhão,Quelfes,,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
180000,Faro,Silves,São Marcos da Serra,,,,,,,,,,
30000,Faro,Loulé,São Clemente,,,,,,,,,,
1000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
4000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
4000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
4000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
3000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
220000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
180000,Faro,Faro,Santa Bárbara de Nexe,,,,,,,,,,
7000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
213750,Faro,Lagos,São Gonçalo de Lagos,,,,,,,,,,
340000,Faro,Castro Marim,Altura,,,,,,,,,,
950000,Faro,Lagos,São Gonçalo de Lagos,,,,,,,,,,
340000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
395000,Faro,Loulé,Almancil,,,,,,,,,,
65000,Faro,Faro,Santa Bárbara de Nexe,,,,,,,,,,
495000,Faro,Aljezur,Aljezur,,,,,,,,,,
42000,Faro,Loulé,Boliqueime,,,,,,,,,,
1400000,Faro,Alcoutim,Alcoutim e Pereiro,,,,,,,,,,
200000,Faro,Loulé,São Clemente,,,,,,,,,,
550000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
441000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
750000,Faro,Portimão,Mexilhoeira Grande,,,,,,,,,,
980000,Faro,Silves,Armação de Pêra,,,,,,,,,,
414500,Faro,Portimão,Portimão,,,,,,,,,,
389000,Faro,Portimão,Portimão,,,,,,,,,,
315000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
547000,Faro,Loulé,Ameixial,,,,,,,,,,
60000,Faro,Loulé,São Sebastião,,,,,,,,,,
55000,Faro,Loulé,São Sebastião,,,,,,,,,,
149000,Faro,Castro Marim,Castro Marim,,,,,,,,,,
299000,Faro,Lagoa (Algarve),Ferragudo,,,,,,,,,,
350000,Faro,Olhão,Olhão,,,,,,,,,,
2000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2800,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2800,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2800,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
436000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
605000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
795000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
415000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
587500,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
379000,Faro,Portimão,Portimão,,,,,,,,,,
384000,Faro,Portimão,Portimão,,,,,,,,,,
18500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
374000,Faro,Portimão,Portimão,,,,,,,,,,
285000,Faro,Albufeira,Paderne,,,,,,,,,,
389000,Faro,Portimão,Portimão,,,,,,,,,,
460750,Faro,Portimão,Alvor,,,,,,,,,,
225000,Faro,Olhão,Pechão,,,,,,,,,,
409500,Faro,Portimão,Portimão,,,,,,,,,,
384000,Faro,Portimão,Portimão,,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
185000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
750000,Faro,Tavira,Tavira (Santa Maria e Santiago),,,,,,,,,,
220000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
350000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
8000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
240000,Faro,Portimão,Portimão,,,,,,,,,,
85000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
295000,Faro,Silves,Alcantarilha e Pêra,,,,,,,,,,
217000,Faro,Silves,Armação de Pêra,,,,,,,,,,
10000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
5000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
5000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
52000,Faro,Alcoutim,Alcoutim e Pereiro,,,,,,,,,,
230000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
900000,Faro,Loulé,Almancil,,,,,,,,,,
238000,Faro,Portimão,Portimão,,,,,,,,,,
199000,Faro,Faro,Montenegro,,,,,,,,,,
500000,Faro,Portimão,Portimão,,,,,,,,,,
367500,Faro,Portimão,Portimão,,,,,,,,,,
1500000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
5000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
6000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
105000,Faro,Loulé,Boliqueime,,,,,,,,,,
225000,Faro,Portimão,Portimão,,,,,,,,,,
995000,Faro,Lagoa (Algarve),Porches,,,,,,,,,,
189500,Faro,Portimão,Portimão,,,,,,,,,,
70000,Faro,São Brás de Alportel,São Brás de Alportel,,,,,,,,,,
460000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
17000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1025000,Faro,Vila do Bispo,Vila do Bispo e Raposeira,,,,,,,,,,
99900,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
950000,Faro,Tavira,Luz de Tavira e Santo Estêvão,,,,,,,,,,
40000,Faro,Loulé,São Sebastião,,,,,,,,,,
1175000,Faro,Albufeira,Guia,,,,,,,,,,
450000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
3500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
130000,Faro,Loulé,Quarteira,,,,,,,,,,
50000,Faro,Castro Marim,Castro Marim,,,,,,,,,,
65000,Faro,Aljezur,Aljezur,,,,,,,,,,
180980,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
285000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
44000,Faro,Faro,Conceição e Estoi,,,,,,,,,,
20000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
435000,Faro,Albufeira,Ferreiras,,,,,,,,,,
270000,Faro,Olhão,Moncarapacho e Fuseta,,,,,,,,,,
610000,Faro,Lagos,São Gonçalo de Lagos,,,,,,,,,,
235000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
7500,Faro,Alcoutim,Martim Longo,,,,,,,,,,
210000,Faro,Silves,Armação de Pêra,,,,,,,,,,
995000,Faro,Aljezur,Aljezur,,,,,,,,,,
795000,Faro,Loulé,Quarteira,,,,,,,,,,
1700000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
950000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
695000,Faro,Portimão,Portimão,,,,,,,,,,
280000,Faro,Castro Marim,Altura,,,,,,,,,,
180000,Faro,Faro,Santa Bárbara de Nexe,,,,,,,,,,
695000,Faro,Vila Real de Santo António,Monte Gordo,,,,,,,,,,
3500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
750000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
350000,Faro,Loulé,São Sebastião,,,,,,,,,,
70000,Faro,São Brás de Alportel,São Brás de Alportel,,,,,,,,,,
20000,Faro,São Brás de Alportel,São Brás de Alportel,,,,,,,,,,
1000000,Faro,Portimão,Portimão,,,,,,,,,,
690000,Faro,Olhão,Olhão,,,,,,,,,,
197500,Faro,Lagoa (Algarve),Estômbar e Parchal,,,,,,,,,,
295000,Faro,Loulé,Boliqueime,,,,,,,,,,
109000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
650000,Faro,Alcoutim,Martim Longo,,,,,,,,,,
325000,Faro,Alcoutim,Martim Longo,,,,,,,,,,
35000,Faro,Silves,São Marcos da Serra,,,,,,,,,,
5000000,Faro,Tavira,Tavira (Santa Maria e Santiago),,,,,,,,,,
265000,Faro,Olhão,Quelfes,,,,,,,,,,
6000,Faro,Alcoutim,Martim Longo,,,,,,,,,,
12000,Faro,Alcoutim,Martim Longo,,,,,,,,,,
158000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
252000,Faro,Aljezur,Aljezur,,,,,,,,,,
190000,Faro,Loulé,São Sebastião,,,,,,,,,,
134000,Faro,Alcoutim,Alcoutim e Pereiro,,,,,,,,,,
460750,Faro,Portimão,Alvor,,,,,,,,,,
270000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
2500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
15480,Faro,Portimão,Portimão,,,,,,,,,,
25200,Faro,Portimão,Portimão,,,,,,,,,,
16910,Faro,Portimão,Portimão,,,,,,,,,,
15350,Faro,Portimão,Portimão,,,,,,,,,,
24736,Faro,Portimão,Portimão,,,,,,,,,,
80000,Faro,Portimão,Portimão,,,,,,,,,,
16240,Faro,Portimão,Portimão,,,,,,,,,,
3500000,Faro,Portimão,Alvor,,,,,,,,,,
750000,Faro,Tavira,Tavira (Santa Maria e Santiago),,,,,,,,,,
750000,Faro,Tavira,Tavira (Santa Maria e Santiago),,,,,,,,,,
16340,Faro,Portimão,Portimão,,,,,,,,,,
249950,Faro,Tavira,Conceição e Cabanas de Tavira,,,,,,,,,,
192500,Faro,Lagoa (Algarve),Ferragudo,,,,,,,,,,
490000,Faro,Loulé,Quarteira,,,,,,,,,,
165000,Faro,Faro,Santa Bárbara de Nexe,,,,,,,,,,
450000,Faro,Faro,Montenegro,,,,,,,,,,
2800000,Faro,Loulé,Almancil,,,,,,,,,,
284000,Faro,Loulé,Quarteira,,,,,,,,,,
160000,Faro,Olhão,Moncarapacho e Fuseta,,,,,,,,,,
300000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
245000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
720000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
200000,Lisboa,Sintra,Algueirão-Mem Martins,,,,,,,,,,
380000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
279000,Faro,Loulé,Quarteira,,,,,,,,,,
270000,Faro,Olhão,Quelfes,,,,,,,,,,
735000,Faro,Castro Marim,Altura,,,,,,,,,,
465000,Faro,Loulé,Quarteira,,,,,,,,,,
1150000,Faro,Loulé,Almancil,,,,,,,,,,
12500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
450000,Faro,Portimão,Alvor,,,,,,,,,,
250000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
650000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
190000,Faro,Loulé,Quarteira,,,,,,,,,,
1280000,Faro,Castro Marim,Castro Marim,,,,,,,,,,
254000,Faro,Lagoa (Algarve),Estômbar e Parchal,,,,,,,,,,
220000,Faro,Loulé,Quarteira,,,,,,,,,,
85000,Faro,Tavira,Conceição e Cabanas de Tavira,,,,,,,,,,
297500,Faro,Portimão,Portimão,,,,,,,,,,
367500,Faro,Portimão,Portimão,,,,,,,,,,
400000,Faro,Vila do Bispo,Budens,,,,,,,,,,
487000,Faro,Albufeira,Guia,,,,,,,,,,
89000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
450000,Faro,Portimão,Portimão,,,,,,,,,,
1000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
184000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
1500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
249000,Faro,Silves,Algoz e Tunes,,,,,,,,,,
650000,Faro,São Brás de Alportel,São Brás de Alportel,,,,,,,,,,
530000,Faro,Portimão,Portimão,,,,,,,,,,
220000,Faro,Lagoa (Algarve),Estômbar e Parchal,,,,,,,,,,
35000,Faro,Loulé,São Sebastião,,,,,,,,,,
415000,Faro,Portimão,Alvor,,,,,,,,,,
217000,Faro,Lagos,São Gonçalo de Lagos,,,,,,,,,,
19900,Faro,Lagoa (Algarve),Porches,,,,,,,,,,
975000,Faro,Lagoa (Algarve),Porches,,,,,,,,,,
250000,Faro,Portimão,Portimão,,,,,,,,,,
5000000,Faro,Olhão,Moncarapacho e Fuseta,,,,,,,,,,
350000,Faro,Olhão,Olhão,,,,,,,,,,
350000,Faro,Olhão,Olhão,,,,,,,,,,
220000,Faro,Lagoa (Algarve),Estômbar e Parchal,,,,,,,,,,
200000,Faro,Tavira,Tavira (Santa Maria e Santiago),,,,,,,,,,
2000000,Faro,Loulé,Almancil,,,,,,,,,,
370000,Faro,Portimão,Portimão,,,,,,,,,,
315000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
489000,Faro,Loulé,Quarteira,,,,,,,,,,
1250000,Faro,Silves,Alcantarilha e Pêra,,,,,,,,,,
765000,Faro,Castro Marim,Castro Marim,,,,,,,,,,
175000,Faro,Loulé,Quarteira,,,,,,,,,,
229000,Faro,Silves,Algoz e Tunes,,,,,,,,,,
590000,Faro,Tavira,Tavira (Santa Maria e Santiago),,,,,,,,,,
590000,Faro,Tavira,Tavira (Santa Maria e Santiago),,,,,,,,,,
590000,Faro,Tavira,Tavira (Santa Maria e Santiago),,,,,,,,,,
280000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
275000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
179000,Faro,Loulé,Quarteira,,,,,,,,,,
11000000,Faro,Castro Marim,Altura,,,,,,,,,,
535000,Faro,São Brás de Alportel,São Brás de Alportel,,,,,,,,,,
1299000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
330000,Faro,Olhão,Olhão,,,,,,,,,,
410000,Faro,Olhão,Olhão,,,,,,,,,,
235000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
308000,Faro,Faro,Montenegro,,,,,,,,,,
199000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
125000,Faro,Portimão,Portimão,,,,,,,,,,
55000,Faro,Portimão,Portimão,,,,,,,,,,
2090000,Faro,Silves,Algoz e Tunes,,,,,,,,,,
195000,Faro,Portimão,Portimão,,,,,,,,,,
100000,Faro,Castro Marim,Castro Marim,,,,,,,,,,
1990000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
575000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
275000,Faro,Faro,Montenegro,,,,,,,,,,
220000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
645000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
12500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
362500,Faro,Portimão,Portimão,,,,,,,,,,
292500,Faro,Portimão,Portimão,,,,,,,,,,
357500,Faro,Portimão,Portimão,,,,,,,,,,
130000,Faro,Olhão,Moncarapacho e Fuseta,,,,,,,,,,
380000,Faro,Portimão,Portimão,,,,,,,,,,
1600000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
67000,Faro,Faro,Conceição e Estoi,,,,,,,,,,
540000,Faro,Aljezur,Aljezur,,,,,,,,,,
998500,Faro,Loulé,São Clemente,,,,,,,,,,
347500,Faro,Lagos,São Gonçalo de Lagos,,,,,,,,,,
60000,Faro,Faro,Conceição e Estoi,,,,,,,,,,
395000,Faro,Faro,Santa Bárbara de Nexe,,,,,,,,,,
1600000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
30000,Faro,Faro,Santa Bárbara de Nexe,,,,,,,,,,
